Image id,Caption,Label,Source,Domain,
999,"তুমি আমার চায়ের কাপও নও, তাই আমার থেকে দূরে থাকাই ভালো ✨
.
'পিসি' - রাফ ক্লিক
মুয়া - 'আউরা' বিউটি লাউঞ্জ",1,,,
1000,ঢাকার ভেতরে ক্যাশ অন হোম ডেলিভারি এবং ঢাকার বাইরে পাঠাও এর মাধ্যেমে ডেলিভারি দেয়া হয়। ,1,,,
1001,ভারতের মিজোরাম রাজ্য নিয়ে নতুন সিরিজ শুরু হচ্ছে। আজ সন্ধ্যায় দেখবেন প্রথম পর্ব।,0,,,
1002,"আজ সন্ধ্যা ৭টায় দেখবেন, চরখানপুরের হাট।",0,,,
1003,চারখানপুর...,0,,,
1004,নতুন পর্ব আসবে আগামীকাল...,0,,,
1005,আজ সন্ধ্যা ৭টায় দেখতে পাবেন চরখানপুরের নতুন ভিডিও। জানতে পারবেন আজিজুল ভাইয়ের হালহকিকত।,0,,,
1006,ভাইয়ের সাথে সুন্দরবনে একটা ট্যুর দিলে কেমন হয়?,0,,,
1007,"তাঁর সাথে ভ্রমণে যাওয়ার মানে শুধু ঘুরে বেড়ানোই নয়, এটা আমার জন্য শিক্ষাও। সাংবাদিকতায় অনুজ হিসেবে বহুদিন ধরেই যাঁকে অনুসরণ করেছি, সোশ্যাল মিডিয়ায় কনটেন্ট ক্রিয়েশনে এসেও তাঁর কাছে দিক্ষা পাওয়াটা আমার জন্য সৌভাগ্যের।",0,,,
1008,"রোদে পুড়ে, বৃষ্টিতে ভিজে এই লাল বুম হাতে ছুটে বেরিয়েছি প্রায় ১১ বছর। কখনো এই পরিচয় ছাড়তে হবে, ভাবি নি। তাতে কী, এখনো আমি মাঝে মাঝেই ঘুমের ঘোরে এই লাল বুম হাতে ছুটে বেড়াই গ্রাম-শহর কিংবা অচেনা বন্দরে... স্বপ্নের মাঝেই কখনো কখনো বলে উঠি, 'সালাহউদ্দীন সুমন, সময় সংবাদ'।",0,,,
1009,সময় টিভির প্রতিষ্ঠাবার্ষিকীতে অনেক শুভ কামনা,0,,,
1010,সবাইকে ঈদের শুভেচ্ছা। প্রতিটি দিন হোক আনন্দময়,0,,,
1011,"অবশেষে নিশ্চিত হলো ঈদযাত্রা। এই ঈদে কিভাবে রাজশাহী যাবো, এ নিয়ে ছিলাম চিন্তায়। শেষ মুহূর্তে উপায় অ্যাপেই পেয়ে গেলাম সমাধান। রাজশাহী রুটের টিকিট পেলাম সহজেই, সাথে ২০% ডিসকাউন্ট। সত্যিই দারুণ ব্যাপার।",0,,,
1012,"বন্ধুরা, আজ ইফতারের পরেই দেখতে পাবেন সৌদি আরব ভ্রমণের প্রথম পর্ব।",0,,,
1013,সবাইকে রমজানুল মোবারক,0,,,
1014,আমাদের গ্রামের একটি মাটির বাড়ির প্রবেশদ্বারের সামনে...,0,,,
1015,রিফাতের সাথে ইস্তাম্বুলে...,0,,,
1016,ইস্তাম্বুলের বসফরাস প্রণালীতে নৌবিহার নিয়ে ভিডিও আসতে যাচ্ছে...,0,,,
1017,ছবিতে আমার পাশের ব্যক্তি তার্কিশ এয়ারলাইন্সের কর্মকর্তা এমরাহ কারাজা ভাই তাঁর আন্তরিকতা আমাকে মুগ্ধ করেছে।,0,,,
1018,আলোর শহরে...,0,,,
1019,"আমি আর সুরভী এক শহর থেকে আরেক শহরে পৌঁছেছি রাত দেড়টায়। এই খবর পেয়ে আমাদের অজ্ঞাতেই শুরু হয় তাদের তোড়জোড়। রাত তিনটার দিকে হোটেল রুমের দরজায় নক। দীর্ঘ জার্নির ধকলে সুরভী তখন ঘুমে আচ্ছন্ন। দরজা খুলেই অবাক হলাম। কেক, ফুল আর বিস্কিট হাতে সমস্বরে তারা বলে উঠলেন 'শুভ বিবাহ বার্ষিকী'।",0,,,
